Observation id,Subs_A,Early win,Subs_B,Behaviour,Field_Loc,B_Type,Time,Comment
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,RZ_Def,POINT,1395.9,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,Mid_Def,POINT,1397.067,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,Mid_Def,POINT,1400.433,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,Mid_Def,POINT,1401.1,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,Mid_Def,POINT,1404.233,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,Mid_Def,POINT,1407.367,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,Mid_Def,POINT,1410.633,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,Mid_Def,POINT,1412.7,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,Mid_Def,POINT,1413.967,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,Mid_Def,POINT,1414.967,
16_Italy_Hungary_Mixed,8,0,16,Unforced_turnover,RZ_Off,POINT,1419.333,
16_Italy_Hungary_Mixed,8,0,16,Time_on_offense_teamA,,START,1420.333,
16_Italy_Hungary_Mixed,8,0,16,Time_on_offense_teamB,,STOP,1420.333,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,Mid_Off,POINT,1429.233,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,Mid_Off,POINT,1432.067,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,Mid_Off,POINT,1442.5,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,Mid_Off,POINT,1447.2,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,RZ_Off,POINT,1449.2,
16_Italy_Hungary_Mixed,8,0,16,Forced_turnover,EZ_Off,POINT,1454.5,
16_Italy_Hungary_Mixed,8,0,16,Time_on_offense_teamA,,STOP,1456.1,
16_Italy_Hungary_Mixed,8,0,16,Time_on_offense_teamB,,START,1456.1,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,EZ_Def,POINT,1471.8,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,EZ_Def,POINT,1473.267,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,EZ_Def,POINT,1477.033,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,EZ_Def,POINT,1483.8,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,EZ_Def,POINT,1489.6,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,EZ_Def,POINT,1492.267,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,RZ_Def,POINT,1494.367,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,RZ_Def,POINT,1498.833,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,RZ_Off,POINT,1505.933,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,RZ_Off,POINT,1510.5,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,RZ_Off,POINT,1513.667,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,RZ_Off,POINT,1515.4,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,RZ_Off,POINT,1519.2,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,RZ_Off,POINT,1523.8,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,RZ_Off,POINT,1529.567,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,RZ_Off,POINT,1530.9,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,RZ_Off,POINT,1533.133,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,RZ_Off,POINT,1535.533,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,RZ_Off,POINT,1537.633,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,RZ_Off,POINT,1540.933,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,RZ_Off,POINT,1544.7,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,RZ_Off,POINT,1546.7,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,RZ_Off,POINT,1549.267,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,RZ_Off,POINT,1551.033,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,RZ_Off,POINT,1557.633,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,RZ_Off,POINT,1558.933,
16_Italy_Hungary_Mixed,8,0,16,Score,,POINT,1560.8,
16_Italy_Hungary_Mixed,8,0,16,Time_on_offense_teamA,,START,1699.667,
16_Italy_Hungary_Mixed,8,0,16,Time_on_offense_teamB,,STOP,1699.667,
16_Italy_Hungary_Mixed,8,0,16,Pull_pickup,EZ_Def,POINT,1700.267,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,RZ_Def,POINT,1703.133,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,RZ_Def,POINT,1708.267,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,RZ_Def,POINT,1713.267,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,Mid_Def,POINT,1715.267,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,Mid_Def,POINT,1717.033,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,Mid_Def,POINT,1721.867,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,Mid_Off,POINT,1726.267,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,Mid_Off,POINT,1732.533,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,Mid_Off,POINT,1739.833,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,RZ_Off,POINT,1743.267,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,RZ_Off,POINT,1744.367,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,Mid_Off,POINT,1748.333,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,Mid_Off,POINT,1752.633,
16_Italy_Hungary_Mixed,8,0,16,Unforced_turnover,RZ_Off,POINT,1755.767,
16_Italy_Hungary_Mixed,8,0,16,Time_on_offense_teamA,,STOP,1756.533,
16_Italy_Hungary_Mixed,8,0,16,Time_on_offense_teamB,,START,1756.533,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,RZ_Def,POINT,1760.767,
16_Italy_Hungary_Mixed,8,0,16,Forced_turnover,RZ_Off,POINT,1768.267,
16_Italy_Hungary_Mixed,8,0,16,Time_on_offense_teamA,,START,1768.667,
16_Italy_Hungary_Mixed,8,0,16,Time_on_offense_teamB,,STOP,1768.667,
16_Italy_Hungary_Mixed,8,0,16,Forced_turnover,Mid_Off,POINT,1773.333,
16_Italy_Hungary_Mixed,8,0,16,Time_on_offense_teamA,,STOP,1774.567,
16_Italy_Hungary_Mixed,8,0,16,Time_on_offense_teamB,,START,1774.567,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,Mid_Off,POINT,1774.6,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,Mid_Off,POINT,1774.633,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,Mid_Off,POINT,1777.767,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,RZ_Off,POINT,1780.733,
16_Italy_Hungary_Mixed,8,0,16,Unforced_turnover,RZ_Off,POINT,1786.567,
16_Italy_Hungary_Mixed,8,0,16,Time_on_offense_teamA,,START,1787.233,
16_Italy_Hungary_Mixed,8,0,16,Time_on_offense_teamB,,STOP,1787.233,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,RZ_Def,POINT,1796.6,
16_Italy_Hungary_Mixed,8,0,16,Successful_pass,RZ_Def,POINT,1799.933,
